RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,HSHLD_INCOME_DGREE_NM,DMSTC_TOUR_TY_VALUE
53342481,202210,1,4,2,1,1,0
53342499,202210,1,4,8,1,1,1
53342506,202210,0,3,4,1,1,0
53342507,202210,0,0,6,1,1,0
53342528,202210,0,0,1,1,1,0
53342529,202210,1,4,4,3,3,0
53342578,202210,1,2,8,2,2,0
53342592,202210,0,0,1,3,3,0
53342685,202210,1,2,1,1,1,0
53342764,202210,1,4,1,0,0,0
53342791,202210,0,2,1,2,2,0
53342803,202210,1,2,1,2,2,0
53342850,202210,1,1,1,1,1,0
53342921,202210,1,1,0,2,2,3
53342992,202210,0,3,1,1,1,1
53342996,202210,0,4,1,2,2,0
53343042,202210,0,3,1,2,2,0
53343049,202210,0,1,15,1,1,0
53343054,202210,0,0,2,2,2,0
53343070,202210,0,0,5,3,3,0
53343097,202210,0,1,8,1,1,1
53343119,202210,0,3,1,2,2,0
53343121,202210,1,3,1,1,1,0
53343129,202210,1,1,14,0,0,0
53343143,202210,0,2,1,1,1,0
53343151,202210,1,4,1,2,2,0
53343253,202210,1,0,8,3,3,3
53343276,202210,0,0,8,3,3,0
53343278,202210,0,2,1,0,0,0
53343380,202210,1,1,8,3,3,0
53343392,202210,0,1,8,1,1,0
53343407,202210,0,2,12,1,1,0
53343448,202210,1,2,1,1,1,0
53343457,202210,0,2,15,2,2,0
53343460,202210,0,4,10,3,3,0
53343466,202210,1,0,8,1,1,3
53343482,202210,1,2,14,1,1,0
53343502,202210,0,1,3,0,0,0
53343520,202210,0,0,4,3,3,0
53343549,202210,0,4,2,0,0,0
53343551,202210,0,0,10,0,0,0
53343576,202210,1,3,1,3,3,1
53343619,202210,1,2,1,3,3,0
53343647,202210,0,3,1,3,3,0
53343684,202210,1,0,8,2,2,0
53343701,202210,1,2,2,2,2,0
53343738,202210,0,2,1,2,2,0
53343791,202210,0,2,14,3,3,0
53343807,202210,1,1,9,3,3,0
53343810,202210,1,1,2,1,1,0
53343827,202210,1,4,4,0,0,0
53343835,202210,0,1,1,3,3,0
53343859,202210,1,2,1,1,1,0
53343861,202210,0,1,14,1,1,0
53343862,202210,0,4,1,2,2,1
53343893,202210,0,0,7,3,3,0
53343930,202210,0,0,6,3,3,0
53343935,202210,1,0,1,0,0,3
53343961,202210,0,2,1,3,3,0
53344019,202210,1,4,4,0,0,1
53344053,202210,1,3,8,1,1,3
53344069,202210,1,2,8,2,2,0
53344073,202210,1,3,10,1,1,0
53344088,202210,1,0,12,3,3,0
53344178,202210,0,2,13,0,0,0
53344192,202210,1,4,1,0,0,0
53344210,202210,1,0,1,3,3,3
53344222,202210,1,2,2,0,0,0
53344289,202210,0,0,1,1,1,0
53344297,202210,0,4,10,1,1,0
53344403,202210,0,1,10,2,2,0
53344435,202210,0,3,1,3,3,0
53344438,202210,0,0,1,1,1,0
53344462,202210,1,1,14,0,0,0
53344538,202210,1,3,14,3,3,0
53344547,202210,0,2,14,3,3,0
53344566,202210,1,1,3,1,1,0
53344578,202210,0,2,1,0,0,3
53344638,202210,0,2,5,1,1,0
53344644,202210,0,0,14,2,2,0
53344672,202210,0,2,2,1,1,0
53344708,202210,1,3,14,2,2,0
53344788,202210,0,2,1,1,1,0
53344823,202210,0,4,1,1,1,0
53344825,202210,1,0,1,0,0,0
53344836,202210,0,1,14,2,2,0
53344891,202210,1,1,7,0,0,0
53344901,202210,1,1,2,0,0,0
53344910,202210,1,2,10,1,1,0
53344914,202210,0,1,1,2,2,0
53345011,202210,1,3,1,3,3,0
53345056,202210,0,0,8,3,3,2
53345116,202210,0,2,3,2,2,0
53345231,202210,0,2,6,0,0,0
53345237,202210,1,3,2,3,3,0
53345248,202210,1,4,2,2,2,0
53345292,202210,0,1,7,3,3,0
53345293,202210,0,3,1,1,1,0
53345317,202210,1,3,1,2,2,0
53345376,202210,0,2,1,1,1,0
53345383,202210,0,2,14,3,3,0
53345408,202210,1,0,1,3,3,0
53345487,202210,1,4,0,3,3,0
53345507,202210,0,4,1,2,2,0
53345546,202210,0,1,14,3,3,0
53345610,202210,0,2,5,0,0,0
53345687,202210,1,2,13,1,1,0
53345691,202210,1,4,1,3,3,0
53345695,202210,1,4,2,3,3,0
53345710,202210,0,4,5,0,0,0
53345714,202210,0,3,10,3,3,2
53345743,202210,1,4,8,3,3,0
53345764,202210,1,1,10,2,2,0
53345765,202210,1,3,1,2,2,0
53345785,202210,1,3,8,3,3,0
53345813,202210,0,4,5,0,0,0
53345835,202210,0,3,1,3,3,0
53345852,202210,0,3,8,0,0,0
53345940,202210,1,4,5,1,1,0
53346037,202210,0,2,2,1,1,0
53346049,202210,1,2,7,2,2,0
53346075,202210,0,3,6,3,3,0
53346108,202210,0,3,8,0,0,0
53346148,202210,0,4,0,3,3,0
53346212,202210,1,0,2,3,3,0
53346213,202210,1,0,1,0,0,0
53346242,202210,0,3,9,0,0,2
53346263,202210,1,1,7,0,0,0
53346278,202210,1,1,7,1,1,0
53346287,202210,1,1,14,1,1,0
53346303,202210,1,0,14,1,1,0
53346340,202210,0,3,6,3,3,0
53346353,202210,1,0,1,0,0,2
53346356,202210,0,2,3,0,0,0
53346434,202210,0,1,1,0,0,0
53346461,202210,1,0,1,1,1,0
53346482,202210,1,1,3,1,1,0
53346509,202210,1,4,3,0,0,3
53346530,202210,0,1,7,3,3,0
53346566,202210,0,1,14,0,0,0
53346645,202210,1,2,12,3,3,0
53346658,202210,0,0,1,0,0,0
53346674,202210,0,0,0,3,3,3
53346692,202210,0,1,1,1,1,0
53346710,202210,0,3,0,2,2,3
53346745,202210,1,2,1,1,1,0
53346750,202210,1,3,1,3,3,0
53346794,202210,1,0,2,0,0,0
53346815,202210,0,3,14,2,2,0
53346866,202210,1,0,1,1,1,0
53346870,202210,1,0,0,1,1,0
53346877,202210,0,0,1,3,3,3
53346878,202210,0,2,7,2,2,0
53346880,202210,1,1,1,1,1,0
53346922,202210,0,4,1,1,1,0
53346924,202210,0,2,12,3,3,0
53346949,202210,0,3,2,2,2,0
53346959,202210,0,3,1,1,1,0
53347000,202210,1,1,12,0,0,0
53347007,202210,0,2,5,1,1,0
53347030,202210,0,1,2,1,1,0
53347038,202210,0,0,10,2,2,3
53347048,202210,0,0,14,1,1,0
53347049,202210,0,1,8,3,3,0
53347054,202210,1,0,4,1,1,0
53347067,202210,1,3,14,2,2,0
53347230,202210,1,2,1,2,2,0
53347313,202210,0,1,1,2,2,0
53347326,202210,0,2,15,3,3,0
53347411,202210,1,2,1,0,0,0
53347567,202210,1,3,7,2,2,0
53347591,202210,1,1,14,2,2,0
53347599,202210,0,3,1,0,0,1
53347623,202210,1,2,10,3,3,0
53347637,202210,1,0,1,2,2,0
53347655,202210,0,3,1,0,0,0
53347713,202210,1,4,7,2,2,3
53347720,202210,1,3,6,3,3,0
53347746,202210,0,2,8,2,2,0
53347782,202210,0,1,14,1,1,0
53347814,202210,1,1,12,2,2,0
53347854,202210,1,2,1,2,2,0
53347880,202210,1,2,13,2,2,0
53347940,202210,1,2,5,3,3,0
53347950,202210,1,2,5,1,1,0
53347971,202210,0,1,9,2,2,1
53348067,202210,0,4,10,2,2,0
53348074,202210,0,3,1,1,1,0
53348081,202210,1,3,1,3,3,0
53348085,202210,0,3,4,3,3,0
53348149,202210,0,1,10,3,3,0
53348153,202210,0,1,2,2,2,0
53348155,202210,1,0,7,0,0,0
53348200,202210,1,2,8,3,3,0
53348261,202210,0,2,14,2,2,0
53348335,202210,0,0,4,2,2,0
53348345,202210,1,4,15,1,1,0
53348373,202210,0,3,8,2,2,1
53348387,202210,1,2,15,3,3,0
53348402,202210,0,2,2,1,1,0
53348432,202210,0,1,1,0,0,0
53348444,202210,0,1,8,1,1,0
53348512,202210,1,4,1,3,3,0
53348515,202210,0,2,3,2,2,0
53348521,202210,0,1,15,3,3,0
53348524,202210,1,4,8,1,1,0
53348538,202210,0,0,15,3,3,0
53348555,202210,0,2,8,3,3,0
53348557,202210,0,4,6,1,1,0
53348579,202210,1,1,3,0,0,0
53348620,202210,0,1,5,0,0,0
53348681,202210,1,3,11,3,3,0
53348686,202210,1,0,2,1,1,0
53348692,202210,0,2,11,1,1,0
53348698,202210,0,0,1,2,2,0
53348713,202210,1,4,4,1,1,0
53348719,202210,1,3,1,3,3,0
53348724,202210,0,1,4,2,2,0
53348783,202210,0,4,10,0,0,0
53348828,202210,0,0,14,3,3,0
53348884,202210,1,2,2,1,1,0
53348954,202210,1,3,1,1,1,0
53349014,202210,0,3,8,2,2,0
53349015,202210,1,4,1,2,2,0
53349019,202210,0,0,12,3,3,0
53349041,202210,0,0,1,3,3,0
53349078,202210,1,1,7,0,0,0
53349093,202210,0,3,9,1,1,1
53349098,202210,1,2,7,3,3,0
53349199,202210,0,3,1,3,3,0
53349210,202210,0,0,8,2,2,1
53349228,202210,1,3,1,3,3,0
53349301,202210,1,2,1,2,2,0
53349303,202210,1,4,8,2,2,0
53349309,202210,1,2,6,1,1,2
53349438,202210,1,3,1,1,1,0
53349457,202210,1,1,2,0,0,0
53349475,202210,0,3,5,3,3,0
53349491,202210,0,1,4,1,1,0
53349530,202210,1,2,1,2,2,2
53349533,202210,0,4,1,2,2,0
53349534,202210,1,2,12,2,2,0
53349572,202210,0,2,8,2,2,0
53349585,202210,0,1,4,2,2,0
53349586,202210,0,1,3,1,1,0
53349587,202210,0,3,1,1,1,0
53349613,202210,0,1,8,1,1,0
53349655,202210,0,1,9,3,3,0
53349656,202210,1,1,1,2,2,0
53349724,202210,0,3,13,2,2,0
53349821,202210,1,3,8,2,2,0
53349830,202210,1,2,1,3,3,0
53349831,202210,0,2,1,2,2,0
53349840,202210,0,3,8,2,2,0
53349880,202210,0,4,7,1,1,0
53349881,202210,0,3,8,1,1,0
53349949,202210,1,2,10,1,1,0
53350046,202210,1,4,8,2,2,0
53350085,202210,1,4,5,1,1,0
53350091,202210,0,1,7,1,1,0
53350127,202210,0,0,1,1,1,0
53350130,202210,0,1,11,1,1,0
53350139,202210,1,2,8,0,0,0
53350147,202210,0,1,0,2,2,0
53350151,202210,1,1,0,1,1,0
53350161,202210,1,3,4,2,2,0
53350183,202210,1,4,8,3,3,0
53350218,202210,1,2,14,3,3,0
53350231,202210,1,2,11,2,2,0
53350257,202210,1,2,1,2,2,0
53350264,202210,0,1,12,3,3,0
53350270,202210,0,4,1,3,3,0
53350294,202210,0,4,1,3,3,0
53350313,202210,0,4,11,2,2,0
53350318,202210,1,1,7,0,0,0
53350336,202210,0,3,9,3,3,0
53350369,202210,0,4,1,1,1,0
53350378,202210,0,4,1,1,1,0
53350379,202210,1,3,0,2,2,0
53350411,202210,1,3,8,1,1,0
53350434,202210,0,4,5,1,1,2
53350489,202210,1,0,9,0,0,0
53350533,202210,0,0,8,1,1,0
53350550,202210,1,4,5,3,3,0
53350554,202210,1,4,10,1,1,0
53350578,202210,1,3,8,1,1,0
53350580,202210,0,2,5,1,1,0
53350583,202210,0,4,8,2,2,0
53350596,202210,0,1,10,1,1,0
53350618,202210,0,3,6,3,3,0
53350633,202210,1,4,9,3,3,0
53350646,202210,0,4,1,2,2,0
53350684,202210,0,1,1,1,1,0
53350712,202210,0,4,1,1,1,0
53350737,202210,1,4,1,0,0,0
53350765,202210,0,0,14,1,1,0
53350798,202210,0,2,0,1,1,0
53350813,202210,1,4,1,1,1,0
53350821,202210,1,0,8,1,1,0
53350848,202210,1,4,3,1,1,0
53350867,202210,1,0,1,2,2,0
53350970,202210,1,2,14,2,2,0
53350993,202210,1,2,7,2,2,0
53351005,202210,0,2,3,0,0,0
53351032,202210,1,4,3,3,3,0
53351063,202210,0,3,9,1,1,0
53351117,202210,1,0,4,2,2,0
53351133,202210,0,4,15,2,2,0
53351155,202210,1,4,7,3,3,0
53351165,202210,1,3,11,3,3,0
53351264,202210,0,3,8,2,2,0
53351312,202210,0,2,2,1,1,0
53351322,202210,1,0,1,1,1,2
53351329,202210,1,1,8,2,2,0
53351378,202210,0,1,5,3,3,0
53351422,202210,0,0,1,1,1,0
53351434,202210,0,4,12,3,3,0
53351500,202210,1,2,4,1,1,0
53351554,202210,0,3,0,2,2,0
53351574,202210,0,0,1,2,2,0
53351587,202210,0,3,1,3,3,0
53351596,202210,0,3,1,1,1,0
53351614,202210,0,1,7,2,2,0
53351615,202210,1,3,8,3,3,0
53351631,202210,1,2,4,2,2,0
53351655,202210,0,2,2,2,2,0
53351682,202210,1,4,0,1,1,0
53351685,202210,0,4,4,3,3,0
53351736,202210,1,3,8,3,3,0
53351742,202210,0,1,7,3,3,0
53351793,202210,0,0,8,3,3,0
53351817,202210,0,4,11,1,1,0
53351822,202210,0,4,14,1,1,0
53351854,202210,0,3,1,3,3,0
53351866,202210,0,1,2,0,0,0
53351881,202210,1,3,6,1,1,0
53351896,202210,0,4,1,2,2,1
53351919,202210,0,3,3,2,2,0
53352045,202210,0,4,2,3,3,0
53352055,202210,1,1,8,1,1,0
53352078,202210,0,4,0,1,1,0
53352144,202210,1,1,8,1,1,3
53352270,202210,1,0,8,3,3,3
53352312,202210,0,2,8,2,2,0
53352323,202210,0,3,1,2,2,0
53352328,202210,1,1,8,0,0,0
53352367,202210,0,2,1,2,2,0
53352382,202210,0,1,12,3,3,0
53352389,202210,0,4,8,3,3,0
53352400,202210,1,4,1,2,2,0
53352473,202210,1,2,1,3,3,2
53352484,202210,0,1,1,1,1,0
53352515,202210,1,2,2,2,2,0
53352544,202210,0,1,9,2,2,0
53352552,202210,0,2,15,0,0,0
53352655,202210,1,2,3,1,1,0
53352696,202210,0,4,12,1,1,0
53352697,202210,1,3,7,0,0,0
53352701,202210,0,3,11,0,0,0
53352737,202210,0,2,1,0,0,0
53352823,202210,0,2,1,1,1,0
53352855,202210,0,4,8,2,2,0
53352879,202210,0,4,0,1,1,0
53352915,202210,1,2,10,3,3,0
53352997,202210,0,2,1,1,1,0
53353007,202210,1,3,1,1,1,0
53353115,202210,1,2,10,1,1,0
53353134,202210,1,4,7,3,3,0
53353144,202210,0,2,1,1,1,0
53353207,202210,0,0,2,1,1,0
53353212,202210,1,2,1,1,1,0
53353224,202210,0,1,3,1,1,0
53353241,202210,1,3,8,3,3,3
53353255,202210,1,1,12,3,3,0
53353300,202210,0,1,1,1,1,0
53353306,202210,0,2,2,2,2,0
53353311,202210,0,2,14,3,3,0
53353320,202210,1,4,1,2,2,0
53353346,202210,1,2,1,2,2,0
53353352,202210,0,4,11,1,1,0
53353356,202210,1,3,2,2,2,0
53353379,202210,0,0,8,2,2,0
53353449,202210,1,2,8,3,3,0
53353475,202210,0,3,1,3,3,0
53353518,202210,1,1,3,0,0,0
53353528,202210,0,4,0,1,1,0
53353642,202210,0,4,1,2,2,0
53353669,202210,0,1,1,1,1,0
53353684,202210,1,2,0,1,1,0
53353687,202210,0,3,14,2,2,0
53353691,202210,0,0,1,3,3,0
53353713,202210,1,3,1,2,2,0
53353726,202210,1,1,12,1,1,0
53353748,202210,0,3,8,3,3,0
53353753,202210,0,4,4,0,0,0
53353814,202210,0,3,1,1,1,0
53353881,202210,0,4,1,0,0,0
53353921,202210,1,1,3,1,1,0
53353954,202210,1,3,15,0,0,0
53354037,202210,1,4,7,0,0,0
53354077,202210,1,4,8,3,3,0
53354225,202210,0,0,1,3,3,0
53354235,202210,1,2,0,1,1,0
53354237,202210,0,1,9,2,2,0
53354238,202210,1,3,6,2,2,2
53354245,202210,0,3,8,2,2,0
53354276,202210,1,2,10,1,1,0
53354314,202210,1,0,1,3,3,0
53354329,202210,0,1,1,0,0,0
53354364,202210,1,3,10,2,2,0
53354378,202210,1,4,1,1,1,0
53354434,202210,1,2,6,2,2,0
53354450,202210,0,4,10,2,2,0
53354456,202210,0,1,10,2,2,0
53354463,202210,1,2,1,2,2,0
53354465,202210,1,1,14,1,1,0
53354519,202210,1,1,3,3,3,0
53354555,202210,1,0,3,3,3,0
53354558,202210,0,4,3,1,1,0
53354560,202210,1,3,1,0,0,2
53354609,202210,1,3,11,1,1,3
53354635,202210,1,2,10,2,2,0
53354636,202210,0,2,15,2,2,0
53354640,202210,0,2,10,2,2,0
53354653,202210,0,4,8,2,2,2
53354693,202210,1,4,15,2,2,0
53354698,202210,0,0,14,2,2,0
53354714,202210,0,4,1,2,2,1
53354728,202210,0,3,8,0,0,0
53354771,202210,1,2,14,2,2,2
53354783,202210,0,2,14,2,2,0
53354786,202210,1,0,9,3,3,0
53354844,202210,0,1,3,1,1,0
53354852,202210,0,3,12,3,3,0
53354891,202210,1,1,3,0,0,0
53354912,202210,1,3,1,3,3,0
53354935,202210,1,3,1,3,3,0
53354951,202210,1,2,1,3,3,0
53354969,202210,0,3,3,2,2,0
53355062,202210,1,2,10,2,2,0
53355064,202210,0,0,1,2,2,0
53355069,202210,1,2,7,2,2,0
53355088,202210,1,1,5,1,1,0
53355097,202210,1,3,1,3,3,0
53355099,202210,1,4,8,2,2,0
53355120,202210,1,2,4,3,3,0
53355152,202210,1,0,5,0,0,0
53355165,202210,0,0,1,1,1,0
53355195,202210,0,0,8,1,1,0
53355286,202210,0,3,1,3,3,2
53355324,202210,1,4,8,3,3,1
53355339,202210,1,0,8,0,0,0
53355373,202210,1,2,1,1,1,0
53355377,202210,1,2,1,3,3,0
53355484,202210,0,3,2,1,1,0
53355488,202210,1,2,10,3,3,3
53355530,202210,0,1,8,1,1,0
53355555,202210,0,1,2,1,1,0
53355563,202210,1,2,5,1,1,0
53355576,202210,1,3,12,0,0,0
53355604,202210,0,2,8,0,0,0
53355621,202210,1,1,8,0,0,0
53355633,202210,1,3,3,3,3,0
53355697,202210,0,1,1,3,3,0
53355698,202210,0,2,8,3,3,0
53355703,202210,1,3,15,3,3,0
53355731,202210,0,4,8,1,1,0
53355750,202210,0,2,11,3,3,0
53355797,202210,1,3,0,3,3,0
53355832,202210,1,3,15,2,2,0
53355953,202210,1,4,8,1,1,0
53355992,202210,1,3,5,3,3,0
53356066,202210,1,4,8,3,3,0
53356069,202210,0,0,8,2,2,0
53356076,202210,0,1,1,2,2,0
53356082,202210,1,1,8,1,1,0
53356110,202210,0,3,1,1,1,2
53356122,202210,1,2,4,1,1,0
53356138,202210,0,0,2,2,2,0
53356195,202210,0,3,15,1,1,0
53356207,202210,0,1,10,1,1,0
53356328,202210,1,0,8,1,1,0
53356367,202210,0,0,15,0,0,0
53356376,202210,0,3,5,2,2,1
53356514,202210,0,3,1,2,2,0
53356531,202210,1,3,1,2,2,0
53356570,202210,1,0,6,0,0,0
53356580,202210,1,3,1,3,3,3
53356582,202210,1,2,1,2,2,0
53356631,202210,1,2,10,3,3,0
53356654,202210,0,0,2,3,3,0
53356660,202210,1,2,1,0,0,2
53356683,202210,1,2,8,2,2,0
53356705,202210,0,1,3,3,3,0
53356748,202210,0,4,7,1,1,0
53356762,202210,0,4,15,0,0,0
53356781,202210,1,2,3,0,0,0
53356800,202210,1,4,8,1,1,0
53356802,202210,0,1,7,3,3,0
53356816,202210,1,3,8,3,3,0
53356870,202210,0,2,1,2,2,0
53356882,202210,1,2,5,2,2,0
53356920,202210,1,0,1,2,2,0
53356934,202210,0,1,10,1,1,0
53356943,202210,1,0,8,3,3,0
53356946,202210,0,0,14,2,2,0
53356977,202210,0,2,9,1,1,0
53356981,202210,1,4,4,1,1,0
53356992,202210,1,2,1,1,1,0
53357038,202210,0,1,12,2,2,0
53357069,202210,1,2,3,1,1,0
53357071,202210,1,3,9,2,2,0
53357102,202210,1,1,8,1,1,0
53357125,202210,0,1,5,1,1,0
53357176,202210,0,1,12,3,3,0
53357190,202210,0,0,13,0,0,0
53357193,202210,0,2,1,3,3,0
53357215,202210,0,0,6,2,2,0
53357235,202210,0,2,1,2,2,0
53357236,202210,1,1,1,2,2,0
53357261,202210,0,0,7,3,3,0
53357286,202210,1,0,1,1,1,0
53357308,202210,1,1,8,3,3,3
53357333,202210,0,2,8,2,2,0
53357334,202210,1,1,2,2,2,0
53357409,202210,1,2,1,1,1,0
53357421,202210,1,1,12,0,0,0
53357422,202210,1,2,3,3,3,0
53357465,202210,0,3,4,3,3,0
53357550,202210,1,3,11,3,3,0
53357556,202210,0,3,8,2,2,0
53357630,202210,0,1,1,0,0,0
53357636,202210,0,3,14,3,3,0
53357644,202210,1,2,5,3,3,0
53357673,202210,0,4,10,0,0,0
53357675,202210,0,4,1,0,0,0
53357686,202210,1,4,0,1,1,0
53357778,202210,0,0,10,3,3,0
53357788,202210,1,1,10,3,3,0
53357824,202210,1,0,1,0,0,0
53357832,202210,1,2,1,3,3,0
53357875,202210,0,1,3,2,2,0
53357881,202210,1,1,1,2,2,0
53357954,202210,0,1,1,3,3,0
53357961,202210,1,1,10,2,2,0
53357975,202210,0,1,2,1,1,0
53358018,202210,0,4,0,1,1,0
53358031,202210,1,2,14,3,3,0
53358054,202210,0,2,1,1,1,3
53358095,202210,0,2,1,2,2,0
53358101,202210,0,2,1,3,3,0
53358106,202210,0,1,5,3,3,0
53358125,202210,0,4,4,3,3,0
53358138,202210,1,1,10,2,2,0
53358139,202210,1,1,8,1,1,0
53358182,202210,1,2,8,1,1,1
53358185,202210,1,1,12,0,0,0
53358197,202210,1,4,6,1,1,0
53358205,202210,1,0,4,2,2,0
53358218,202210,1,4,1,3,3,0
53358222,202210,1,3,15,3,3,0
53358273,202210,0,2,1,3,3,0
53358396,202210,1,2,8,2,2,3
53358454,202210,0,4,12,1,1,0
53358455,202210,0,3,7,0,0,0
53358464,202210,1,1,1,2,2,0
53358483,202210,0,2,1,2,2,1
53358519,202210,0,4,1,0,0,0
53358525,202210,0,1,1,1,1,0
53358548,202210,0,2,15,2,2,0
53358578,202210,1,3,5,2,2,0
53358590,202210,0,2,1,2,2,0
53358687,202210,1,2,2,1,1,0
53358702,202210,0,4,1,3,3,0
53358713,202210,1,3,10,1,1,0
53358837,202210,1,0,10,3,3,0
53358860,202210,1,3,1,0,0,0
53358866,202210,0,3,7,1,1,0
53359026,202210,0,1,12,1,1,0
53359101,202210,1,4,7,0,0,0
53359114,202210,0,0,15,2,2,0
53359120,202210,0,0,1,3,3,0
53359121,202210,0,2,1,2,2,0
53359132,202210,0,4,1,2,2,3
53359152,202210,0,1,10,2,2,0
53359288,202210,1,4,1,1,1,0
53359294,202210,0,2,2,0,0,0
53359406,202210,1,1,15,1,1,0
53359414,202210,0,4,12,2,2,0
53359425,202210,1,2,3,2,2,0
53359431,202210,0,0,1,3,3,0
53359589,202210,0,3,13,1,1,0
53359609,202210,0,1,10,1,1,0
53359618,202210,0,0,4,2,2,0
53359625,202210,0,1,1,1,1,0
53359704,202210,1,4,10,3,3,0
53359809,202210,0,3,7,3,3,0
53359839,202210,0,2,0,2,2,0
53359852,202210,0,0,3,1,1,0
53359854,202210,0,4,14,1,1,0
53359904,202210,0,2,1,2,2,0
53360023,202210,0,2,9,2,2,0
53360094,202210,0,1,2,2,2,0
53360136,202210,1,0,3,1,1,0
53360184,202210,0,4,1,1,1,0
53360243,202210,1,4,12,3,3,0
53360277,202210,0,0,7,3,3,0
53360280,202210,1,2,1,2,2,0
53360310,202210,1,3,5,1,1,0
53360326,202210,0,4,8,2,2,0
53360372,202210,0,3,12,2,2,0
53360390,202210,0,3,11,0,0,0
53360420,202210,0,0,5,1,1,0
53360453,202210,1,3,7,1,1,0
53360465,202210,1,1,1,1,1,0
53360489,202210,0,1,1,2,2,0
53360499,202210,1,1,6,1,1,0
53360505,202210,0,3,2,3,3,0
53360508,202210,1,1,1,2,2,3
53360511,202210,1,1,1,1,1,0
53360528,202210,1,2,3,1,1,0
53360570,202210,1,3,15,3,3,0
53360580,202210,0,2,14,3,3,0
53360614,202210,0,3,15,3,3,0
53360629,202210,0,0,2,2,2,0
53360691,202210,1,4,14,3,3,2
53360694,202210,0,3,1,3,3,0
53360712,202210,0,3,10,3,3,0
53360714,202210,1,1,14,0,0,0
53360715,202210,0,3,2,3,3,0
53360775,202210,1,1,2,1,1,3
53360817,202210,1,3,9,2,2,0
53360869,202210,1,1,12,2,2,0
53360885,202210,1,3,12,2,2,0
53360939,202210,1,4,5,2,2,0
53360947,202210,1,1,1,0,0,0
53360998,202210,1,2,7,2,2,2
53361017,202210,1,0,1,0,0,0
53361050,202210,0,0,3,0,0,0
53361070,202210,0,2,10,3,3,0
53361104,202210,0,3,1,3,3,0
53361126,202210,0,3,10,2,2,1
53361161,202210,1,2,1,1,1,2
53361172,202210,1,1,2,0,0,0
53361179,202210,1,1,1,1,1,0
53361190,202210,0,4,11,2,2,2
53361204,202210,0,1,11,1,1,0
53361230,202210,1,1,0,1,1,0
53361307,202210,0,2,1,0,0,0
53361346,202210,1,3,1,3,3,3
53361352,202210,1,3,14,1,1,0
53361365,202210,0,4,1,2,2,0
53361384,202210,0,2,11,2,2,0
53361417,202210,1,0,7,3,3,0
53361476,202210,0,1,0,0,0,0
53361482,202210,1,4,14,2,2,0
53361501,202210,0,2,4,1,1,0
53361504,202210,0,3,1,2,2,0
53361520,202210,1,3,7,1,1,0
53361552,202210,0,1,12,2,2,0
53361562,202210,0,2,8,2,2,0
53361570,202210,1,3,8,1,1,0
53361586,202210,0,4,1,3,3,0
53361598,202210,0,3,15,3,3,0
53361600,202210,0,2,2,2,2,0
53361646,202210,1,3,1,3,3,0
53361719,202210,0,3,0,2,2,0
53361744,202210,1,4,1,2,2,0
53361771,202210,0,3,8,0,0,2
53361846,202210,0,3,12,2,2,0
53361890,202210,0,2,7,2,2,0
53361920,202210,1,2,5,0,0,0
53361951,202210,0,4,1,3,3,0
53362003,202210,0,0,5,2,2,0
53362054,202210,1,2,9,2,2,0
53362057,202210,0,0,1,2,2,0
53362087,202210,0,0,8,1,1,0
53362103,202210,0,0,7,1,1,0
53362148,202210,0,3,3,1,1,0
53362167,202210,1,2,15,2,2,0
53362176,202210,1,4,11,1,1,0
53362203,202210,1,2,7,1,1,0
53362210,202210,0,2,1,0,0,0
53362222,202210,1,4,1,3,3,0
53362334,202210,0,3,2,1,1,0
53362350,202210,1,2,11,1,1,0
53362360,202210,0,0,1,3,3,0
53362370,202210,0,1,7,1,1,0
53362373,202210,0,3,14,3,3,0
53362382,202210,1,1,8,1,1,0
53362418,202210,0,4,7,0,0,0
53362428,202210,0,3,1,2,2,0
53362442,202210,1,4,1,3,3,0
53362446,202210,1,4,10,1,1,0
53362458,202210,1,4,0,0,0,0
53362519,202210,0,0,6,2,2,0
53362552,202210,1,3,8,3,3,0
53362602,202210,1,3,3,1,1,0
53362659,202210,1,3,5,3,3,0
53362710,202210,0,3,15,1,1,0
53362717,202210,0,1,1,3,3,2
53362721,202210,0,0,8,3,3,0
53362779,202210,1,4,3,2,2,0
53362809,202210,1,3,1,0,0,0
53362810,202210,0,4,8,0,0,0
53362815,202210,1,1,1,3,3,0
53362956,202210,0,3,14,2,2,0
53362980,202210,0,4,8,3,3,0
53363012,202210,0,2,1,1,1,0
53363058,202210,1,4,3,1,1,0
53363143,202210,1,4,1,1,1,1
53363155,202210,0,1,8,1,1,0
53363170,202210,1,2,7,2,2,2
53363205,202210,1,2,1,1,1,0
53363213,202210,0,1,5,1,1,0
53363217,202210,0,1,14,2,2,2
53363307,202210,1,2,8,1,1,0
53363334,202210,1,2,1,2,2,0
53363337,202210,0,3,1,3,3,0
53363343,202210,1,2,13,1,1,0
53363466,202210,1,2,8,2,2,0
53363490,202210,1,4,3,2,2,0
53363517,202210,1,2,5,1,1,0
53363537,202210,1,1,15,2,2,0
53363546,202210,0,3,4,3,3,0
53363564,202210,1,3,1,2,2,0
53363657,202210,0,1,10,1,1,0
53363722,202210,1,4,2,0,0,0
53363750,202210,1,2,1,3,3,0
53363802,202210,1,3,7,3,3,0
